metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1790483097.4972,elite,3334.7801151433,1785522073.5936,AS16276 OVH SAS,OVH,Warsaw,Europe,EU,Poland,PL,,True,OVH SAS,52.2372,21.0123,False,OVH Sp. z o. o,True,Mazovia,success,Europe/Warsaw,00-002,1790360396,1790483181.4605,9052,socks4,57.128.249.250:9052,True,621.06108665466,151908,121565,55.547714033927,57.128.249.250
True,1790462374.4767,elite,2668.9776879649,1776079800.5185,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Irvine,North America,,United States,US,,False,Cox Communications Inc.,33.6846,-117.827,False,Cox Communications,True,California,success,America/Los_Angeles,92612,1789917523,1790483181.4579,27360,socks5,72.195.34.35:27360,True,1087.2423648834,133361,80057,62.488168758024,72.195.34.35
True,1790483019.5087,elite,2417.5009299306,1783348965.314,AS15377 TRADITIONAL LLC,FREGAT,Kamyanske,Europe,EU,Ukraine,UA,,False,"ISP ""Fregat""",48.4519,34.7054,False,"ISP ""Fregat"" Ltd.",True,Dnipropetrovsk Oblast,success,Europe/Kyiv,51909,1790001538,1790483181.4528,5678,socks4,46.98.192.116:5678,True,279.97016906738,160927,185890,46.401127972389,46.98.192.116
True,1790483181.4304,elite,2579.1762131374,1696985894.4675,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Pensacola,North America,,United States,US,,False,Cox Communications Inc.,30.4077,-87.219,False,Cox Communications,True,Florida,success,America/Chicago,32516,1790382100,1790483181.4304,57745,socks4,70.166.167.55:57745,True,888.94367218018,655921,997686,39.666075433885,70.166.167.55
True,1790483181.313,elite,4281.603962999,1711265139.1573,AS4134 CHINANET BACKBONE,CHINANET-BACKBONE,Wuxi,Asia,AS,China,CN,,False,Chinanet,31.5618,120.2864,False,"wuxi yixing jiangnan cable Co., Ltd",True,Jiangsu,success,Asia/Shanghai,,1790307543,1790483181.313,1080,socks4,218.90.167.205:1080,True,2266.6382789612,144363,1005412,12.555760909743,218.90.167.205
True,1790483181.2929,elite,3240.7888186506,1783346064.4204,AS262462 Aranet Play,Aranet Play,Araguaína,South America,SA,Brazil,BR,,False,Aranet Comunicacao Ltda,-7.1873,-48.2005,False,Aranet Comunicacao Ltda,True,Tocantins,success,America/Araguaina,77824,1789997654,1790483181.2929,4145,socks4,177.54.239.13:4145,True,1970.3390598297,202632,176874,53.393622235222,177.54.239.13
True,1790481766.1823,elite,128.84401346776,1785867914.3287,AS206264 Amarutu Technology Ltd,AMARUTU-TECHNOLOGY,Amsterdam,Europe,EU,The Netherlands,NL,,True,Amarutu Technology Ltd. Network,52.3676,4.90414,False,Amarutu Technology Ltd,True,North Holland,success,Europe/Amsterdam,1012,1790098067,1790483181.2641,5080,socks5,31.220.40.59:5080,True,64.126014709473,47978,49926,49.005147899984,31.220.40.59
True,1790483132.9138,elite,3558.4379261495,1710540124.3578,AS137868 Star Internet Service,SIS-AS-AP,Dhaka,Asia,AS,Bangladesh,BD,,False,Star Internet Service,23.7278,90.4135,False,Md. Murad Hossain Ripon,True,Dhaka Division,success,Asia/Dhaka,1000,1790210468,1790483181.2601,36331,socks4,103.115.255.225:36331,True,4015.7337188721,340512,1005666,25.294723283251,103.115.255.225
True,1790483170.0008,elite,3385.0014146621,1776079862.7041,AS23991 Ranks ITT Ltd.,RANKS-AS-BD,Dhaka,Asia,AS,Bangladesh,BD,,False,Ranks ITT,23.7571,90.404,False,Ranks ITT Ltd.,True,Dhaka Division,success,Asia/Dhaka,1208,1789988952,1790483181.2581,5678,socks4,202.40.177.94:5678,True,1903.754234314,298778,354879,45.70868207638,202.40.177.94
True,1790483181.1793,elite,6955.6601414023,1789843084.4997,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790445368,1790483181.1793,4171,socks5,45.74.31.23:4171,True,751.73568725586,631,3094,16.939597315436,45.74.31.23
True,1790483035.9169,elite,3886.0235523532,1788143211.6736,AS62005 BlueVPS OU,BV-EU-AS,Tallinn,Europe,EU,Estonia,EE,,True,BlueVPS OU,59.4369,24.7535,False,BV Na41,True,Harjumaa,success,Europe/Tallinn,,1789954756,1790483181.1233,9150,socks5,132.243.168.30:9150,True,699.60403442383,22318,17452,56.117676640684,132.243.168.30
True,1790483070.7969,elite,12951.289444456,1779919852.0348,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Minkler,North America,,United States,US,,True,"Alibaba (US) Technology Co., Ltd.",36.7783,-119.418,False,Alibaba.com LLC,True,California,success,America/Los_Angeles,,1790200630,1790483181.0151,1080,socks4,47.88.94.79:1080,True,3924.2858886719,413644,201968,67.19232243686,47.88.94.79
True,1790483146.7364,elite,45.621816694806,1790459987.6044,AS210644 AEZA GROUP LLC,AEZA-AS,Amsterdam,Europe,EU,The Netherlands,NL,,True,Aeza International LTD,52.3716,4.8883,False,Aeza International LTD,False,North Holland,success,Europe/Amsterdam,1012,1790458822,1790483180.9425,1080,socks4,147.45.69.11:1080,True,39.313316345215,1727,283,85.92039800995,147.45.69.11
True,1790483180.9203,elite,2934.8960302931,1710553131.0743,AS5769 Videotron Ltee,VIDEOTRON,Montreal,North America,,Canada,CA,,False,Le Groupe Videotron Ltee,45.4803,-73.5558,False,Videotron Ltee,True,Quebec,success,America/Toronto,H3K,1790073718,1790483180.9203,51056,socks4,24.37.245.42:51056,True,3701.0817527771,325088,1077150,23.183510930384,24.37.245.42
True,1790459340.9044,elite,1258.088346285,1783491608.5128,"AS131516 Jinhua Weian InfoTech Co., Ltd",JHWA,Hangzhou,Asia,AS,China,CN,Binjiang Qu,False,JHWA,30.1868,120.196,False,"Jinhua Weian InfoTech Co., Ltd",True,Zhejiang,success,Asia/Shanghai,310000,1790144552,1790483180.9145,17981,http,116.196.150.180:17981,True,1382.5252056122,105822,7489,93.390756413764,116.196.150.180
True,1790482888.7554,elite,4170.848025216,1790478153.8211,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790474123,1790483180.9003,11702,socks5,45.74.31.50:11702,True,4134.8185539246,18,18,50.0,45.74.31.50
True,1790482670.3563,elite,3566.6677897627,1790359502.4392,AS4134 CHINANET BACKBONE,CHINANET-BACKBONE,Nanjing,Asia,AS,China,CN,,False,Chinanet,32.0607,118.763,False,Chinanet JS,False,Jiangsu,success,Asia/Shanghai,210000,1790357620,1790483180.8649,8989,socks5,180.125.38.80:8989,True,4379.7650337219,44,391,10.114942528736,180.125.38.80
True,1790483156.6909,elite,1601.1065220734,1786722944.9439,AS8434 Telenor Sverige AB,TELENOR-SE,Upplands Vasby,Europe,EU,Sweden,SE,,False,Bredbandsbolaget,59.5227,17.9009,False,,True,Stockholm County,success,Europe/Stockholm,194 35,1790351337,1790483180.8533,4153,socks4,85.228.42.180:4153,True,3193.1431293488,89968,103167,46.582960105626,85.228.42.180
True,1790483056.4735,elite,3263.782936947,1783198949.6971,AS262391 ACESSOLINE TELECOMUNICACOES LTDA,ACESSOLINE TELECOMUNICACOES LTDA,Chapecó,South America,SA,Brazil,BR,,False,Acessoline Telecomunicacoes Ltda,-27.1214,-52.6604,False,Acessoline Telecomunicacoes Ltda,True,Santa Catarina,success,America/Sao_Paulo,89800,1790453191,1790483180.8451,5432,socks4,190.89.104.48:5432,True,2019.3734169006,177576,189055,48.434529540601,190.89.104.48
True,1790464821.2899,elite,124.00442978431,1784363984.5667,AS62610 Zenlayer Inc,ZEN-DPS,Frankfurt am Main,Europe,EU,Germany,DE,,False,Zenlayer Inc,50.1169,8.6837,False,Franet,True,Hesse,success,Europe/Berlin,60313,1790410996,1790483180.8372,11111,http,103.237.102.191:11111,True,16.118288040161,103318,1488,98.580233956071,103.237.102.191
True,1790483138.5018,elite,2110.4650454756,1696980771.1761,AS196906 PE Brunarsky Andrey Romanovich,WESTNET-AS,Polonne,Europe,EU,Ukraine,UA,,False,PE Brunarsky Andrey Romanovich,50.1194,27.5086,False,PE Brunarsky Andrey Romanovich,True,Khmelnytskyi Oblast,success,Europe/Kyiv,30500,1789962621,1790483180.8179,58973,socks4,193.105.62.11:58973,True,190.06967544556,299678,1089320,21.57512105849,193.105.62.11
True,1790482758.8532,elite,354.35321412636,1789633182.1461,AS216246 Aeza Group LLC,RU-AEZA-AS,St Petersburg,Europe,EU,Russia,RU,,False,Aeza Group LLC,59.9417,30.3096,False,Aeza Group LLC,False,St.-Petersburg,success,Europe/Moscow,195213,1790234623,1790483180.8097,1080,socks5,193.233.223.47:1080,True,257.66825675964,5463,3260,62.627536398028,193.233.223.47
True,1790483180.7411,elite,1971.5533442471,1776088482.6825,AS21183 Vodafone Albania Sh.A.,VODAFONE-FIX-AS,Tirana,Europe,EU,Albania,AL,,False,Vodafone Albania Sh.A.,41.3253,19.8184,False,Enterprise,True,Tirana,success,Europe/Tirane,,1789996569,1790483180.7411,65530,socks4,80.78.74.8:65530,True,197.38602638245,252239,352992,41.676483854925,80.78.74.8
True,1790482949.2409,elite,2058.7847619451,1776088072.4399,AS207952 Evro Telecom OOO,ET-AS,St Petersburg,Europe,EU,Russia,RU,,True,Evro Telecom OOO,59.9291,30.1943,False,Evro Telecom OOO,True,St.-Petersburg,success,Europe/Moscow,195298,1789996506,1790483180.7411,1080,socks4,46.8.104.176:1080,True,3271.3541984558,412129,306678,57.335140030634,46.8.104.176
True,1790483129.7729,elite,10308.71018435,1776519194.0039,AS399629 BL Networks,BLNWX,Amsterdam,Europe,EU,The Netherlands,NL,,True,BL Networks NL,52.3109,4.9453,False,FranTech Solutions,True,North Holland,success,Europe/Amsterdam,1101,1790427616,1790483180.7031,7301,socks4,172.86.75.243:7301,True,2800.1608848572,177537,384534,31.586223092812,172.86.75.243
True,1790483070.0711,elite,1183.2123690219,1776088991.7981,AS58821 PT Lintas Jaringan Nusantara,IDNIC-LJN-AS-ID,Palembang,Asia,AS,Indonesia,ID,,False,PT Lintas Jaringan Nusantara,-2.9146,104.7535,False,PT Javas Digital Telekomunikasi,True,South Sumatra,success,Asia/Jakarta,30154,1789996477,1790483180.6789,2021,socks4,157.10.97.83:2021,True,906.25429153442,266321,328201,44.795819162285,157.10.97.83
True,1790483064.7419,elite,1031.9343888443,1790421634.5161,"AS41313 ""NOVATEL"" EOOD",NOVATEL-AS,Sofia,Europe,EU,Bulgaria,BG,,False,"""NOVATEL"" EOOD",42.6977,23.3219,False,Novatel NET Infra,False,Sofia-Capital,success,Europe/Sofia,1000,1790418339,1790483180.671,1080,socks4,79.110.122.220:1080,True,179.67891693115,5569,308,94.759230900119,79.110.122.220
True,1790483180.657,elite,3048.2082984834,1754690551.44,AS201167 Caspian Telecom LLC,castel-as,Ganja,Asia,AS,Azerbaijan,AZ,,False,Caspian Telecom CGN,40.6811,46.3605,False,Caspian Telecom LLC,True,Ganja City,success,Asia/Baku,,1790360088,1790483180.657,3629,socks4,185.43.189.253:3629,True,3492.7093982697,121936,387810,23.920933170638,185.43.189.253
True,1790482982.9217,elite,6460.0046083951,1786784710.2922,AS132165 Connect Communications,CONNECT-AS-AP,Tando Adam,Asia,AS,Pakistan,PK,,False,Connect Communication,25.8943,68.5247,False,WANGSU,True,Sindh,success,Asia/Karachi,68050,1790412098,1790483180.629,10937,socks4,111.119.162.248:10937,True,1785.8307361603,43670,86867,33.454116457403,111.119.162.248
True,1790483130.2224,elite,3298.0464398323,1776087839.957,AS263224 EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA,Lima,South America,SA,Peru,PE,,False,Empresa De Telecomunicaciones Multimedia Alfa,-12.046,-77.0305,False,Antenas Cable Vision,True,Lima Province,success,America/Lima,,1789996430,1790483180.5705,5678,socks4,177.91.255.35:5678,True,894.63496208191,316212,349747,47.482202357803,177.91.255.35
True,1790483180.5698,elite,3354.8986043915,1710540184.6577,AS6057 Administracion Nacional de Telecomunicaciones,Administracion Nacional de Telecomunicaciones,Montevideo,South America,SA,Uruguay,UY,,False,Administracion Nacional de Telecomunicaciones,-34.9087,-56.1539,False,Cliente Antel Uruguay,True,Montevideo Department,success,America/Montevideo,11300,1790460680,1790483180.5698,4153,socks4,179.27.86.36:4153,True,838.75966072083,344889,974649,26.137102531341,179.27.86.36
True,1790481903.0309,elite,1464.0943083304,1790376619.9693,AS58400 Universitas Negeri Semarang,UNNES-AS-ID,Sekaran,Asia,AS,Indonesia,ID,,False,"Universitas Negeri Semarang, y",-7.04907,110.396,False,UNNES,False,Central Java,success,Asia/Jakarta,,1790373786,1790483180.5235,1080,socks4,103.23.100.9:1080,True,2058.8738918304,10245,253,97.590017146123,103.23.100.9
True,1790376872.3922,elite,1389.6659724749,1776082450.8739,AS6181 Cincinnati Bell Telephone Company LLC,FUSE-NET,Cincinnati,North America,,United States,US,,False,Cincinnati Bell Telephone Company LLC,39.1443,-84.5482,False,Fuse Internet Access,True,Ohio,success,America/New_York,45225,1789988764,1790483180.5146,4145,socks4,216.68.128.121:4145,True,827.32939720154,1131325,2293,99.797727276737,216.68.128.121
True,1790483180.4418,anonymous,2636.5961925227,1763824628.7579,AS4766 Korea Telecom,KIXS-AS-KR,Seongnam-si,Asia,AS,South Korea,KR,Buljeong-ro,False,Korea Telecom,37.3654,127.122,False,Kornet,True,Gyeonggi-do,success,Asia/Seoul,13606,1790439166,1790483180.4418,8090,http,183.110.216.128:8090,False,2066.9431686401,290557,169611,63.14150484171,183.110.216.128
True,1790483117.0075,elite,3783.5836795776,1710957090.8886,AS18403 FPT Telecom Company,FPT-VN,Hanoi,Asia,AS,Vietnam,VN,,False,Vietnam Internet Network Information Center,21.0184,105.8461,False,,True,Hanoi,success,Asia/Bangkok,100000,1790174028,1790483180.4009,1080,socks4,118.70.131.249:1080,True,4056.0417175293,90945,826568,9.9121211361583,118.70.131.249
True,1790483180.3958,elite,3001.8664531555,1789755644.5649,AS45903 CMC Telecom Infrastructure Company,CMCTELECOM-VN,Mai Dich,Asia,AS,Vietnam,VN,,False,CMC Telecom Infrastructure Company,21.0304,105.784,False,CMC Telecom Infrastructure Company,True,Hanoi,success,Asia/Bangkok,,1790357657,1790483180.3958,10171,http,203.205.49.2:10171,False,3582.0434093475,873,3267,21.086956521739,203.205.49.2
True,1790482530.7,elite,6394.3648031153,1790318829.1323,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790316551,1790483180.38,17223,socks5,45.74.31.23:17223,True,1697.6480484009,326,728,30.929791271347,45.74.31.23
True,1790483147.5339,elite,2932.3759235078,1790361576.7963,AS24342 BRACNet Limited,BRAC-BDMAIL-AS-BD,Dhaka,Asia,AS,Bangladesh,BD,,False,BRACNet Limited,23.7278,90.4135,False,BRACNet Limited,True,Dhaka Division,success,Asia/Dhaka,1000,1790360680,1790483180.3412,1080,socks4,115.127.95.82:1080,True,1380.5437088013,9557,1532,86.184507169267,115.127.95.82
True,1790483061.3558,elite,5246.7529641257,1790458231.5114,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790455999,1790483180.3391,16073,socks5,45.74.31.25:16073,True,1297.022819519,90,91,49.723756906077,45.74.31.25
True,1790483133.6808,elite,11205.897631745,1780926612.3169,AS51167 Contabo GmbH,CONTABO,Lauterbourg,Europe,EU,France,FR,,True,Contabo GmbH,48.9742,8.1851,False,Contabo GmbH,True,Grand Est,success,Europe/Paris,67630,1789996393,1790483180.3141,9050,socks4,161.97.153.238:9050,True,917.58966445923,109292,284986,27.719527845835,161.97.153.238
True,1790481793.0709,elite,9179.9859174853,1786785270.6244,AS132165 Connect Communications,CONNECT-AS-AP,Tando Adam,Asia,AS,Pakistan,PK,,False,Connect Communication,25.8943,68.5247,False,WANGSU,True,Sindh,success,Asia/Karachi,68050,1790412771,1790483180.2559,10920,socks4,111.119.162.248:10920,True,1173.2177734375,72648,92054,44.108753992058,111.119.162.248
True,1790480670.9495,elite,5683.0745420786,1783289832.5287,AS31898 Oracle Corporation,ORACLE-BMC-31898,Tokyo,Asia,AS,Japan,JP,,True,Oracle Corporation,35.798,140.1803,False,Oracle Cloud Infrastructure (ap-tokyo-1),True,Tokyo,success,Asia/Tokyo,270-1351,1789941099,1790483180.2512,3128,http,140.238.32.108:3128,True,1777.0733833313,86862,16834,83.766008332048,140.238.32.108
True,1790480668.8943,elite,766.69141037429,1776081442.2737,AS56487 Sotrudnik LTD,Sotrudnik-AS,Biysk,Europe,EU,Russia,RU,,False,Sotrudnik LTD,52.5388,85.2125,False,Sotrudnik LTD,True,Altai Krai,success,Asia/Barnaul,659300,1790095797,1790483180.211,1080,socks5,31.43.194.184:1080,True,536.77177429199,39782,53007,42.873616484713,31.43.194.184
True,1790483180.2043,elite,4773.109551763,1790191966.7425,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790188724,1790483180.2043,9629,socks5,45.74.31.50:9629,True,4932.3170185089,993,1242,44.429530201342,45.74.31.50
True,1790482994.1129,elite,2720.8878822774,1783186400.8563,AS49571 CELLNET Company for Internet Services Ltd.,CELLNET-AS,Sulaymaniyah,Asia,AS,Iraq,IQ,,False,CELLNET - Garden City,35.565,45.4329,False,CellNet ltd,True,Sulaymaniyah Governorate,success,Asia/Baghdad,,1790443750,1790483180.1973,1080,socks4,188.72.16.74:1080,True,1361.9613647461,253476,164479,60.646720340707,188.72.16.74
True,1790471180.9861,elite,298.13080016178,1780783140.0153,AS396982 Google LLC,GOOGLE-CLOUD-PLATFORM,Mountain View,North America,,United States,US,,True,Google LLC,37.4225,-122.085,False,Google LLC,True,California,success,America/Los_Angeles,94043,1790459454,1790483180.1833,80,http,34.43.46.91:80,True,1297.8236675262,97549,25614,79.203169783133,34.43.46.91
True,1790483156.259,elite,3189.3983273854,1784114707.7293,"AS18734 Operbes, S.A. de C.V.","Operbes, S.A. de C.V.",Ramos Arizpe,North America,,Mexico,MX,,False,"Operbes, S.A. de C.V.",25.5393,-100.947,False,"Operbes, S.A. de C.V",True,Coahuila,success,America/Monterrey,25280,1790160728,1790483180.1421,1080,socks4,189.202.204.53:1080,True,3852.3495197296,198661,157126,55.837059813877,189.202.204.53
True,1790483180.1184,elite,4307.2543445386,1790468160.1165,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790467137,1790483180.1184,8944,socks5,45.74.31.42:8944,True,3297.132730484,95,35,73.076923076923,45.74.31.42
True,1790483021.7578,elite,4395.6325027076,1790447530.565,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790446423,1790483180.0694,7713,socks5,45.74.31.47:7713,True,2339.8289680481,176,121,59.259259259259,45.74.31.47
True,1790481868.8816,elite,3905.72810641,1783329591.4473,AS42532 SIA VEESP,VEESP-LV-AS,Riga,Europe,EU,Latvia,LV,,True,SIA VEESP,56.9728,24.1657,False,SIA VEESP,True,Rīga,success,Europe/Riga,LV-1011,1789980622,1790483180.0469,1080,socks5,195.135.255.98:1080,True,583.70232582092,142737,56578,71.613777186865,195.135.255.98
True,1790483180.0377,elite,5991.6769936556,1789555069.3939,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790159695,1790483180.0377,11975,socks5,45.74.31.30:11975,True,4523.1096744537,1787,3898,31.433597185576,45.74.31.30
True,1790483173.4694,elite,900.56987692617,1777105767.7651,AS135649 PT Apci Network Solutions,IDNIC-APCI-AS-ID,Cirebon,Asia,AS,Indonesia,ID,,False,PT Apci Network Solutions,-6.8698,108.6414,False,Indonesia Network Information Center,True,West Java,success,Asia/Jakarta,45186,1790411092,1790483180.0358,1081,socks4,160.250.226.94:1081,True,873.91090393066,204933,323237,38.800575572259,160.250.226.94
True,1790483180.0315,elite,5168.7705079905,1788299879.1328,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790154437,1790483180.0315,32245,socks5,45.74.31.30:32245,True,3128.0448436737,2092,8496,19.758216849263,45.74.31.30
